gene_id,category,v3_Dharia_log2FC,v3_Dharia_padj,v3_Dharia_sig,v4_Dharia_log2FC,v4_Dharia_padj,v4_Dharia_sig,v3_PTT1_log2FC,v3_PTT1_padj,v3_PTT1_sig,v4_PTT1_log2FC,v4_PTT1_padj,v4_PTT1_sig,Dharia_status,PTT1_status
Os04g0583500,Cell wall responsive gene,-0.97069561874196,2.41259793445699e-05,True,-0.835677505900326,0.0422838547516047,True,-0.389248267143027,0.0141403500419099,True,-0.380304814131876,0.158556128035487,False,sig in both,lost in v4 (DC3/DN3 added back)
Os03g0336400,Cell wall responsive gene,1.4498354596228,0.192385634017911,False,1.26573255970323,0.259005703113764,False,-1.01282633936026,0.0845236224826253,True,-1.00517833543816,0.0631544888635942,True,never sig,sig in both
Os03g0856700,Cell wall responsive gene,1.06371974153131,0.0524221029860673,True,0.013243640487917,1.0,False,1.02672369720619,0.0007037012971752,True,1.03543079040175,0.0633753518305196,True,lost in v4 (DC3/DN3 added back),sig in both
Os04g0613600,Mechano sensing gene,-0.487909980637148,0.713219342793262,False,1.18427049876596,1.0,False,-1.63189216370163,3.019380805628e-05,True,-1.62378220422599,0.241078889448151,False,never sig,lost in v4 (DC3/DN3 added back)
Os03g0284100,Mechano sensing gene,-0.0643091589194212,0.911386062709292,False,0.242850849033607,0.929110020371748,False,0.321761895986177,0.0045002416755412,True,0.33036332921643,0.117219168820554,False,never sig,lost in v4 (DC3/DN3 added back)
Os03g0283100,Mechano sensing gene,0.309280416105345,0.626537478416802,False,0.173677880623105,1.0,False,0.0290682212196376,0.93068985390774,False,0.0373424643457682,0.922643484543326,False,never sig,never sig
Os03g0296800,Mechano sensing gene,-0.125207665670578,0.861168292042786,False,0.281676726615881,0.959795222513846,False,0.0581289869611328,0.779757800437955,False,0.0669772346443159,0.839936353649733,False,never sig,never sig
Os02g0735200,Mechano sensing gene,-0.25211638942695,0.502645072816818,False,-0.0013518465957212,1.0,False,-0.513051351099798,0.0003369353571965,True,-0.504065525988872,0.0070659195380703,True,never sig,sig in both
Os03g0275900,Mechano sensing gene,-0.198633957507734,0.581490266246738,False,0.0046076597098815,1.0,False,-0.31890551315045,0.0139794769044371,True,-0.310110504166733,0.0626641738716967,True,never sig,sig in both
Os11g0106700,Mechano sensing gene,0.12155764903224,0.893853994848082,False,0.195897595860364,1.0,False,-0.0800281921291822,0.735267824685281,False,-0.0710781675844885,0.831634052103417,False,never sig,never sig
Os06g0649000,Mechano sensing gene,0.920365266347999,0.700610817671868,False,1.5152131450688,0.823083122631027,False,1.06736898878256,0.173109338884248,False,1.07866220967085,0.334849946143619,False,never sig,never sig
Os06g0614100,Mechano sensing gene,1.11016087059453,0.0063955992563406,True,0.597500912837196,0.664317530227507,False,1.93832266149468,3.93061561202716e-16,True,1.94757120586897,2.12364634702477e-09,True,lost in v4 (DC3/DN3 added back),sig in both
Os11g0593000,Mechano sensing gene,0.108365841991265,0.946037020548579,False,0.386290346575374,0.874752128164566,False,1.18070456217009,4.3090324684446e-06,True,1.19012110331845,2.14624705416122e-05,True,never sig,sig in both
Os03g0283000,Mechano sensing gene,4.61195911180779,,False,6.56199248223651,0.135242724486303,False,7.02509526217715,0.0014466509421157,True,7.03312830997431,0.0028662400910866,True,never sig,sig in both
Os05g0148700,Mechano sensing gene,1.33270124329541,1.2046427186185e-05,True,0.274430670753058,1.0,False,2.10374668340454,2.10596091798861e-26,True,2.1134684699625,2.45913702089083e-06,True,lost in v4 (DC3/DN3 added back),sig in both
Os06g0130400,Mechano sensing gene,0.576593457452999,0.141620723613178,False,-0.41043762713669,0.999623055439606,False,1.00452332036886,3.08887359505631e-07,True,1.0131739574957,0.020783692351177,True,never sig,sig in both
Os03g0305400,Mechano sensing gene,1.37739368528892,0.329568013286296,False,-2.79994863054055,0.755620366240304,False,-0.16026166184127,0.85411701913243,False,-0.145000875418306,0.965179704527667,False,never sig,never sig
Os12g0106000,Mechano sensing gene,-0.148324816643621,0.822794397711126,False,0.209426481559162,1.0,False,-0.267287040387675,0.132907359762019,False,-0.258298546704271,0.329321342918834,False,never sig,never sig
Os08g0203400,Mechano sensing gene,1.53709044809895,0.232643902902419,False,1.81137953889563,0.304383855219885,False,3.64515710247945,9.44322864449486e-09,True,3.64406144057696,2.47822300987474e-06,True,never sig,sig in both
Os03g0294200,Mechano sensing gene,-0.179122300857428,0.633687890971127,False,-0.213900916230751,0.781068369898808,False,-0.0905977906417324,0.533201709598482,False,-0.0816754603697889,0.609278494712274,False,never sig,never sig
Os03g0298700,Mechano sensing gene,-0.609438771060903,0.350466770428255,False,-0.540038972294698,0.821477721594009,False,0.0714894000989004,0.849278450142736,False,0.0805399003888723,0.872897887467291,False,never sig,never sig
Os02g0532300,Mechano sensing gene,-0.391208010130825,0.556244143135898,False,-0.295435675285298,0.925169168162068,False,-1.11748237927577,3.08836740036589e-06,True,-1.10916651253103,3.36798937654531e-06,True,never sig,sig in both
Os03g0764900,Mechano sensing gene,-0.691305329115082,0.537796796166647,False,-0.417865787495774,1.0,False,-2.18789515337411,9.35616999140487e-08,True,-2.17873789431773,2.97805851564638e-06,True,never sig,sig in both
Os03g0313600,Mechano sensing gene,-0.139833554705788,0.869818814460903,False,0.306684748524901,0.973779711246293,False,-1.18534388975144,4.84574737399112e-10,True,-1.17706118739727,2.26651803811981e-05,True,never sig,sig in both
Os05g0403300,Mechano sensing gene,-0.114774250435573,0.985380336877957,False,0.506911417160303,1.0,False,-2.08439449098229,7.74370747895182e-05,True,-2.07698380593101,0.0004789828191957,True,never sig,sig in both
Os03g0300300,Mechano sensing gene,-0.168782268303526,0.821693423192212,False,0.0694939247640571,1.0,False,-0.580106649260042,0.0023933598020268,True,-0.571407408894516,0.0260332918016619,True,never sig,sig in both
Os04g0526600,Mechano sensing gene,-0.106677140963978,0.992933318719567,False,0.291305741709898,1.0,False,-0.865891070474553,0.236538689888207,False,-0.856253054510794,0.228667925404911,False,never sig,never sig
Os03g0319400,Mechano sensing gene,-0.796664402583004,0.094274310785115,True,-0.296468668362455,1.0,False,-1.07511019546441,1.78574293721312e-05,True,-1.0669065028927,0.0014712889000451,True,lost in v4 (DC3/DN3 added back),sig in both
Os03g0157300,Mechano sensing gene,-0.467365461139168,0.596012689237564,False,-0.201186571798913,1.0,False,-1.21294020969918,7.48444225444201e-05,True,-1.20467362660543,0.0002213721939945,True,never sig,sig in both
Os08g0420600,Mechano sensing gene,-0.595471846147237,0.373813964322983,False,-0.0954746473748397,1.0,False,-1.49061144073272,1.28642206175665e-07,True,-1.4819584712004,3.62606811718577e-05,True,never sig,sig in both
