transcript_id,DC1,DC2,DN1,DN2,PC1,PC2,PC3,PC4,PN3,PNC1,PNC2
Os02t0833500-02,0,0,0,0,0,0,0,0,0,0,0
Os03t0100225-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0101000-01,0,0,0,0,826,899,613,745,169,333,293
Os03t0106500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0106550-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0106700-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0106800-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0106850-00,0,3,0,0,0,0,0,0,0,0,0
Os03t0118700-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0119400-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0120501-01,0,0,3,0,5,0,0,0,0,0,0
Os03t0120800-01,0,0,4,0,0,0,0,0,0,0,0
Os03t0124100-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0128600-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0134600-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0138200-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0138600-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0139500-01,0,0,0,0,0,0,0,2,0,0,0
Os03t0139600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0141100-01,0,0,2,0,0,0,0,0,0,0,0
Os03t0142666-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0144951-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0145775-01,0,0,0,0,6,0,0,0,0,0,0
Os03t0145950-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0146900-00,0,0,1,0,0,0,0,0,0,0,0
Os03t0148950-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0150500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0150550-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0151000-00,0,0,0,0,4,3,0,5,0,0,0
Os03t0162300-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0163400-00,0,14,5,0,0,3,0,0,13,0,0
Os03t0163600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0163700-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0163800-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0163900-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0164000-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0164100-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0164100-02,0,0,0,0,0,0,0,0,0,0,0
Os03t0164200-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0164400-01,0,0,0,0,363,428,252,271,71,268,221
Os03t0165375-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0166050-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0166100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0166900-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0170000-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0172200-01,0,0,2,0,0,0,0,0,0,0,0
Os03t0172400-00,0,5,2,10,3,10,3,15,0,0,41
Os03t0174400-00,0,0,3,0,0,0,0,0,0,0,0
Os03t0184201-00,0,0,0,0,0,0,0,0,29,0,6
Os03t0190301-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0190500-01,0,0,0,0,3,0,0,0,0,0,0
Os03t0191200-01,0,0,0,25,0,4,15,0,0,0,0
Os03t0191550-00,0,2,0,0,2,0,2,0,0,0,0
Os03t0191700-01,0,0,0,0,3,0,0,0,0,0,0
Os03t0191800-00,0,18,0,0,0,0,0,3,0,3,5
Os03t0193600-00,0,0,8,0,0,0,0,0,0,0,0
Os03t0197300-01,0,0,0,8,0,19,0,4,0,0,0
Os03t0197875-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0204300-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0204366-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0204432-00,0,0,0,0,2,2,0,0,0,0,0
Os03t0204600-00,0,0,3,0,11,7,11,23,3,35,17
Os03t0210000-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0210050-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0210100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0211850-00,0,0,0,0,3,0,0,0,0,0,0
Os03t0212000-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0215200-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0215400-01,0,0,0,0,0,3,0,0,0,0,0
Os03t0215600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0217400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0217900-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0222100-01,0,0,0,0,7,0,0,0,0,0,0
Os03t0222500-00,0,0,0,0,0,0,0,3,0,0,0
Os03t0223550-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0223800-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0226901-00,0,6,0,0,0,4,0,0,8,0,0
Os03t0227075-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0228200-01,0,0,0,0,42,8,0,0,0,0,0
Os03t0229551-01,0,4,0,0,5,3,0,13,7,0,0
Os03t0229801-01,0,0,0,0,9,8,15,22,28,0,4
Os03t0231300-01,0,0,0,0,300,288,357,392,178,232,294
Os03t0231400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0232101-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0233700-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0235400-01,0,0,0,0,0,0,0,0,3,0,0
Os03t0236300-01,0,0,6,20,23,0,0,7,0,0,0
Os03t0236675-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0237401-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0240166-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0241001-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0244800-00,0,0,0,0,67,98,103,46,0,13,4
Os03t0245300-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0246050-01,0,0,0,0,75,82,60,40,13,57,69
Os03t0248500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0250301-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0250400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0253701-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0254000-01,0,7,12,0,0,0,14,0,0,0,0
Os03t0254250-00,0,0,0,6,1,2,0,0,0,0,0
Os03t0259400-00,0,0,0,0,9,15,8,18,5,59,47
Os03t0260000-01,0,0,1,0,0,0,0,0,0,0,0
Os03t0263600-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0264950-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0267400-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0269300-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0269300-02,0,0,0,0,0,0,0,0,0,0,0
Os03t0270900-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0275600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0275700-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0275800-01,0,0,0,0,0,3,0,0,0,0,0
Os03t0276800-01,0,21,0,0,6,30,0,0,0,0,0
Os03t0277800-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0278500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0278533-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0284650-00,0,0,4,0,6,0,0,4,0,0,0
Os03t0284700-01,0,0,0,0,0,3,0,0,0,0,0
Os03t0287400-01,0,0,0,7,42,15,36,87,4,11,14
Os03t0289300-00,0,14,14,21,0,14,14,40,9,26,32
Os03t0289350-00,0,0,0,0,3,0,0,0,0,4,0
Os03t0293600-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0293700-00,0,0,0,0,11,0,0,46,5,0,0
Os03t0295866-00,0,6,0,2,52,53,44,28,10,3,3
Os03t0295932-00,0,0,0,2,1,1,0,0,0,0,0
Os03t0296000-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0296100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0299700-01,0,936,0,0,0,3,0,0,0,0,0
Os03t0300500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0303500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0303500-02,0,0,0,0,0,0,0,0,0,0,0
Os03t0309250-00,0,0,0,0,0,7,0,0,0,0,0
Os03t0309300-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0309400-01,0,0,0,4,3,0,0,0,0,0,0
Os03t0309600-01,0,0,0,0,0,0,0,0,0,4,0
Os03t0310701-00,0,0,0,0,0,2,11,7,0,17,0
Os03t0312300-01,0,0,6,0,0,0,0,0,0,0,0
Os03t0312350-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0312500-01,0,0,0,0,0,3,0,0,0,0,0
Os03t0314000-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0315200-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0317700-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0318150-00,0,2,0,0,28,11,11,13,0,0,4
Os03t0320400-01,0,0,0,0,0,4,0,0,0,0,0
Os03t0322900-01,0,0,13,0,0,6,19,11,0,0,7
Os03t0323350-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0325133-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0325900-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0330200-00,0,0,0,0,7,26,0,10,0,0,3
Os03t0332500-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0334300-00,0,0,0,0,0,0,0,8,0,0,0
Os03t0337000-01,0,0,4,11,0,0,0,0,0,0,0
Os03t0338800-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0340300-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0341600-01,0,0,0,0,0,0,0,2,0,0,0
Os03t0342100-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0342400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0344400-00,0,0,0,0,46,22,8,20,2,20,12
Os03t0345300-01,0,0,0,5,0,0,0,0,0,0,0
Os03t0345500-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0345300-02,0,0,0,3,0,0,2,0,0,0,0
Os03t0348200-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0353300-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0353333-00,0,0,3,4,0,0,0,0,0,0,0
Os03t0356470-00,0,0,0,0,0,8,0,0,0,0,0
Os03t0356477-00,0,0,0,0,0,0,0,0,0,3,0
Os03t0356540-01,0,0,0,0,135,166,170,90,0,0,0
Os03t0356596-01,0,14,0,0,0,0,0,0,0,0,15
Os03t0357200-01,0,0,0,0,226,220,121,154,40,53,74
Os03t0357400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0358900-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0360000-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0361100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0362032-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0365000-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0365100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0365150-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0365200-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0365250-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0365700-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0368650-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0371300-00,0,0,0,0,6,0,0,33,0,0,0
Os03t0371400-01,0,0,0,0,0,12,0,4,0,0,0
Os03t0372900-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0372950-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0373100-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0373300-01,0,0,0,0,12,10,16,31,14,121,67
Os03t0373500-01,0,0,0,0,3,29,4,0,7,13,6
Os03t0373601-00,0,0,0,0,20,12,29,5,47,25,26
Os03t0375717-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0375833-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0376350-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0376750-00,0,0,0,0,0,1,1,0,0,0,0
Os03t0379801-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0380700-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0381000-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0382100-01,0,0,0,6,26,9,22,6,0,0,0
Os03t0383350-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0383600-01,0,0,0,0,77,65,154,80,2,0,7
Os03t0388300-01,0,0,0,0,19,1,26,13,0,0,10
Os03t0388366-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0389175-00,0,0,0,0,0,0,6,0,0,0,0
Os03t0395700-02,0,0,0,0,0,0,0,0,0,0,0
Os03t0395700-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0395801-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0396300-01,0,0,0,6,0,5,9,0,0,0,0
Os03t0398366-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0400800-01,0,0,13,0,40,8,6,0,92,36,30
Os03t0403400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0403501-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0403600-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0404650-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0404800-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0414900-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0415050-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0415351-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0415600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0415700-00,0,0,3,0,0,0,0,0,0,0,0
Os03t0415750-01,0,5,11,33,0,0,5,0,3,0,3
Os03t0416400-00,0,0,0,0,434,757,523,786,372,662,729
Os03t0416500-01,0,0,0,0,281,319,276,512,193,338,148
Os03t0416500-02,0,0,0,0,623,884,540,439,7,105,204
Os03t0419700-00,0,2,0,0,0,0,0,3,11,0,0
Os03t0421100-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0421700-00,0,0,0,0,8,8,0,0,0,0,0
Os03t0422600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0422702-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0424300-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0425900-01,0,0,4,0,0,0,0,0,0,0,7
Os03t0426300-00,0,36,0,0,226,192,125,41,0,0,0
Os03t0426350-00,0,0,0,0,15,0,0,0,0,0,0
Os03t0427300-01,0,0,0,0,21,40,17,39,72,304,27
Os03t0428200-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0429900-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0430500-01,0,0,0,0,11,2,0,1,0,0,0
Os03t0430575-00,0,0,0,0,0,2,0,1,0,0,0
Os03t0431550-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0433733-00,0,0,0,0,0,0,10,0,0,0,0
Os03t0435550-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0435800-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0436100-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0439250-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0441101-00,0,0,0,0,0,0,8,0,0,0,0
Os03t0446200-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0448200-00,0,0,0,0,0,0,0,0,0,0,10
Os03t0453301-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0557900-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0560050-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0560200-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0561283-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0563400-00,0,0,0,0,2057,1971,1670,1638,1107,1585,1609
Os03t0564800-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0565825-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0565900-01,0,0,9,0,25,26,11,31,0,0,0
Os03t0566500-01,0,15,0,0,0,0,0,0,0,0,0
Os03t0568800-01,0,0,3,0,0,0,0,0,0,0,0
Os03t0572083-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0573117-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0573750-01,0,0,0,0,0,1,0,0,0,8,0
Os03t0574600-01,0,0,0,0,0,6,4,4,9,27,20
Os03t0575500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0575700-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0576200-01,0,0,0,0,0,0,0,7,0,0,9
Os03t0577350-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0577800-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0581400-00,0,0,0,0,0,6,0,0,0,0,0
Os03t0582300-01,0,0,0,0,2,1,0,1,0,29,0
Os03t0582400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0582550-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0583600-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0584224-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0584500-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0585600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0585900-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0587225-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0587600-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0588400-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0588800-01,0,0,0,0,0,0,9,0,0,0,0
Os03t0589500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0592100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0591600-00,0,0,0,0,0,0,0,0,7,0,0
Os03t0592633-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0592766-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0592950-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0593050-00,0,0,3,0,0,0,0,0,0,0,0
Os03t0596101-01,0,0,0,0,12,0,0,5,0,0,0
Os03t0596200-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0596600-01,0,0,0,0,4,10,0,0,14,63,25
Os03t0596700-00,0,31,4,0,32,36,39,4,0,0,23
Os03t0597400-01,0,0,0,0,63,55,57,25,10,0,20
Os03t0598600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0599700-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0600600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0600800-00,0,0,6,0,23,32,44,38,6,34,7
Os03t0601000-01,0,0,0,0,205,191,126,75,9,18,38
Os03t0601500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0604432-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0604200-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0604401-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0604500-01,0,0,2,0,2,2,0,0,0,0,0
Os03t0604950-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0605400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0606466-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0609200-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0611100-01,0,0,0,0,19,13,19,25,0,0,0
Os03t0615300-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0615700-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0619151-00,0,0,0,0,0,0,0,0,21,19,3
Os03t0619700-01,0,0,1,0,2,0,0,0,3,0,0
Os03t0619850-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0621201-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0621600-00,0,0,0,0,0,0,0,0,7,0,0
Os03t0621900-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0623100-01,0,0,0,0,4,0,0,0,0,0,0
Os03t0624900-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0626000-01,0,0,0,0,0,0,9,0,0,0,0
Os03t0625966-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0627100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0627650-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0627900-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0629010-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0629800-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0632200-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0632666-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0639100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0639400-01,0,3,5,14,15,35,16,7,12,83,14
Os03t0641500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0643000-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0644600-00,0,14,10,7,20,14,16,21,0,14,5
Os03t0644700-01,0,35,13,3,2,0,2,16,9,8,0
Os03t0644850-00,0,0,0,0,0,0,0,3,0,0,10
Os03t0649275-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0649450-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0650000-01,0,0,0,0,9,11,6,15,0,0,0
Os03t0651700-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0651800-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0652400-00,0,0,4,0,0,0,0,0,0,0,0
Os03t0652600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0653100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0653601-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0653900-00,0,0,0,5,0,0,0,0,7,0,0
Os03t0654700-01,0,0,0,6,0,0,0,14,0,0,0
Os03t0654800-01,0,0,0,0,780,842,551,917,299,626,583
Os03t0656075-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0658000-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0660300-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0660400-00,0,0,0,0,5,1,0,0,0,0,0
Os03t0660500-00,0,0,0,0,0,0,6,0,0,0,0
Os03t0661700-01,0,0,0,2,0,0,0,0,0,0,0
Os03t0661900-01,0,4,0,0,33,18,61,43,48,74,33
Os03t0663100-01,0,0,0,0,0,0,12,0,0,0,0
Os03t0663800-02,0,0,0,0,0,0,0,0,0,0,0
Os03t0663800-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0664300-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0664901-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0667201-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0668100-00,0,0,0,0,0,0,1,0,0,0,0
Os03t0670800-00,0,0,2,0,0,0,0,0,0,6,0
Os03t0673000-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0673500-00,0,0,0,0,9,4,0,0,0,0,0
Os03t0674900-01,0,0,0,0,39,17,40,4,0,0,0
Os03t0675600-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0676866-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0677101-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0677475-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0678100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0680200-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0680300-00,0,0,0,0,0,9,0,0,0,0,0
Os03t0680400-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0680500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0680566-00,0,0,0,0,12,9,0,0,0,0,0
Os03t0680600-00,0,0,0,0,21,0,30,18,0,0,0
Os03t0680700-00,0,10,0,0,0,0,8,8,0,0,0
Os03t0681000-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0682100-00,0,0,0,0,31,14,67,104,14,19,24
Os03t0682200-00,0,0,0,0,0,3,0,0,0,0,0
Os03t0682600-00,0,0,4,0,742,486,569,336,0,0,0
Os03t0683200-00,0,0,0,0,4,10,0,0,3,0,3
Os03t0683300-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0683500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0687400-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0688600-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0690700-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0692300-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0693700-01,0,8,0,0,0,0,0,0,0,0,23
Os03t0695100-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0695400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0695425-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0699000-01,0,3,0,0,0,5,0,0,0,0,0
Os03t0699950-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0700100-01,0,0,9,3,0,0,0,5,6,0,4
Os03t0702900-00,0,23,17,3,7,10,12,3,2,14,0
Os03t0703600-01,0,0,0,0,0,0,0,0,0,26,0
Os03t0705101-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0705550-00,0,0,0,0,0,0,4,0,0,0,4
Os03t0705433-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0708250-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0709533-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0710550-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0712000-00,0,0,0,0,0,0,0,0,0,12,0
Os03t0714100-01,0,0,0,0,9,8,2,0,21,0,20
Os03t0715600-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0715900-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0716900-01,0,0,0,0,45,20,17,55,56,58,72
Os03t0721700-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0722000-01,0,0,9,11,0,0,0,0,0,0,0
Os03t0722200-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0724000-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0726300-01,0,8,8,0,0,0,0,0,0,0,0
Os03t0727000-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0727000-02,0,0,0,0,0,0,0,0,0,0,0
Os03t0727200-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0727200-02,0,0,0,0,12,0,0,0,0,0,3
Os03t0729400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0730200-00,0,0,0,0,12,11,20,24,0,0,0
Os03t0730301-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0730500-01,0,0,0,16,0,0,0,0,0,0,4
Os03t0730500-02,0,0,0,0,0,0,0,0,0,0,0
Os03t0735400-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0735601-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0735800-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0735900-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0738700-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0739500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0741000-00,0,6,0,0,33,36,38,9,0,0,5
Os03t0741500-01,0,0,0,0,20,18,0,15,0,32,15
Os03t0741950-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0742300-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0744501-00,0,0,0,0,0,0,2,0,0,0,0
Os03t0744900-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0745100-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0745700-00,0,0,0,0,51,56,20,94,0,14,47
Os03t0746000-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0747400-00,0,0,0,0,0,0,0,0,0,0,0
Os03t0747500-01,0,0,0,0,0,0,0,0,0,0,0
Os03t0748750-00,0,0,0,0,0,0,0,0,0,0,1
